window,h,true,lstm,last_sinr
227,3,8.668138,7.3352876,9.418947
228,1,6.0531893,7.265087,11.002361
228,2,8.668138,7.3795686,11.002361
228,3,6.8786654,7.305014,11.002361
229,1,8.668138,7.2977285,6.0531893
229,2,6.8786654,7.3221025,6.0531893
229,3,7.4845347,7.2856946,6.0531893
230,1,6.8786654,7.2925224,8.668138
230,2,7.4845347,7.339182,8.668138
230,3,6.778286,7.2999625,8.668138
231,1,7.4845347,7.304032,6.8786654
231,2,6.778286,7.3280478,6.8786654
231,3,4.333324,7.30046,6.8786654
232,1,6.778286,7.294759,7.4845347
232,2,4.333324,7.329066,7.4845347
232,3,7.670092,7.3003907,7.4845347
233,1,4.333324,7.2950454,6.778286
233,2,7.670092,7.326189,6.778286
233,3,7.9950204,7.2994013,6.778286
234,1,7.670092,7.3308864,4.333324
234,2,7.9950204,7.3368554,4.333324
234,3,6.719416,7.3156443,4.333324
235,1,7.9950204,7.3127675,7.670092
235,2,6.719416,7.374316,7.670092
235,3,6.706921,7.333244,7.670092
236,1,6.719416,7.314608,7.9950204
236,2,6.706921,7.395688,7.9950204
236,3,6.746254,7.343272,7.9950204
237,1,6.706921,7.332611,6.719416
237,2,6.746254,7.3960624,6.719416
237,3,7.634355,7.348095,6.719416
238,1,6.746254,7.3379993,6.706921
238,2,7.634355,7.395942,6.706921
238,3,7.0314426,7.3502765,6.706921
239,1,7.634355,7.3433113,6.746254
239,2,7.0314426,7.400741,6.746254
239,3,8.159506,7.3551183,6.746254
240,1,7.0314426,7.336877,7.634355
240,2,8.159506,7.4062877,7.634355
240,3,5.8048725,7.356216,7.634355
241,1,8.159506,7.3469405,7.0314426
241,2,5.8048725,7.407854,7.0314426
241,3,4.9064736,7.36032,7.0314426
242,1,5.8048725,7.3236947,8.159506
242,2,4.9064736,7.3995605,8.159506
242,3,4.719968,7.346916,8.159506
243,1,4.9064736,7.3639545,5.8048725
243,2,4.719968,7.4026937,5.8048725
243,3,4.819668,7.3629503,5.8048725
244,1,4.719968,7.3829694,4.9064736
244,2,4.819668,7.4067116,4.9064736
244,3,4.787104,7.3706145,4.9064736
245,1,4.819668,7.3886833,4.719968
245,2,4.787104,7.415363,4.719968
245,3,6.956314,7.374567,4.719968
246,1,4.787104,7.3914933,4.819668
246,2,6.956314,7.424636,4.819668
246,3,5.8338995,7.3778305,4.819668
247,1,6.956314,7.393997,4.787104
247,2,5.8338995,7.4304943,4.787104
247,3,8.198138,7.379488,4.787104
248,1,5.8338995,7.378866,6.956314
248,2,8.198138,7.43922,6.956314
248,3,8.337099,7.3819666,6.956314
249,1,8.198138,7.384439,5.8338995
249,2,8.337099,7.4360714,5.8338995
249,3,8.100755,7.3819947,5.8338995
250,1,8.337099,7.365041,8.198138
250,2,8.100755,7.4398193,8.198138
250,3,5.740317,7.380345,8.198138
251,1,8.100755,7.3548775,8.337099
251,2,5.740317,7.4337463,8.337099
251,3,6.810619,7.3741226,8.337099
252,1,5.740317,7.350773,8.100755
252,2,6.810619,7.4206295,8.100755
252,3,9.638249,7.366091,8.100755
253,1,6.810619,7.372393,5.740317
253,2,9.638249,7.403091,5.740317
253,3,5.498369,7.365346,5.740317
254,1,9.638249,7.366216,6.810619
254,2,5.498369,7.4070225,6.810619
254,3,8.573771,7.3684464,6.810619
255,1,5.498369,7.332771,9.638249
255,2,8.573771,7.4159274,9.638249
255,3,9.626194,7.3601446,9.638249
256,1,8.573771,7.3637176,5.498369
256,2,9.626194,7.3963733,5.498369
256,3,8.30959,7.358755,5.498369
257,1,9.626194,7.33971,8.573771
257,2,8.30959,7.40471,8.573771
257,3,7.579081,7.3578057,8.573771
258,1,8.30959,7.314631,9.626194
258,2,7.579081,7.4004593,9.626194
258,3,7.908097,7.342349,9.626194
259,1,7.579081,7.3128757,8.30959
259,2,7.908097,7.3739142,8.30959
259,3,7.115129,7.3245835,8.30959
260,1,7.908097,7.312809,7.579081
260,2,7.115129,7.348759,7.579081
260,3,8.772991,7.312433,7.579081
261,1,7.115129,7.2993283,7.908097
261,2,8.772991,7.334393,7.908097
261,3,0.3673177,7.3016653,7.908097
262,1,8.772991,7.296199,7.115129
262,2,0.3673177,7.3207717,7.115129
262,3,9.214941,7.294685,7.115129
263,1,0.3673177,7.2652,8.772991
263,2,9.214941,7.3142643,8.772991
263,3,5.9460087,7.281204,8.772991
264,1,9.214941,7.364673,0.3673177
264,2,5.9460087,7.293013,0.3673177
264,3,5.13354,7.2909513,0.3673177
265,1,5.9460087,7.280258,9.214941
265,2,5.13354,7.3483753,9.214941
265,3,5.3320527,7.306026,9.214941
266,1,5.13354,7.311527,5.9460087
266,2,5.3320527,7.374394,5.9460087
266,3,8.014406,7.327497,5.9460087
267,1,5.3320527,7.3430963,5.13354
267,2,8.014406,7.3935375,5.13354
267,3,7.5626836,7.347037,5.13354
268,1,8.014406,7.3592978,5.3320527
268,2,7.5626836,7.410153,5.3320527
268,3,9.421675,7.360763,5.3320527
269,1,7.5626836,7.338725,8.014406
269,2,9.421675,7.4233766,8.014406
269,3,8.013068,7.362839,8.014406
270,1,9.421675,7.3394084,7.5626836
270,2,8.013068,7.423181,7.5626836
270,3,7.4840384,7.3625984,7.5626836
271,1,8.013068,7.331301,9.421675
271,2,7.4840384,7.4261055,9.421675
271,3,9.646816,7.3611712,9.421675
272,1,7.4840384,7.3300056,8.013068
272,2,9.646816,7.402497,8.013068
272,3,7.432196,7.346662,8.013068
273,1,9.646816,7.3384976,7.4840384
273,2,7.432196,7.3871155,7.4840384
273,3,7.951855,7.344109,7.4840384
274,1,7.432196,7.3096385,9.646816
274,2,7.951855,7.3803215,9.646816
274,3,7.8624053,7.328306,9.646816
275,1,7.951855,7.3154044,7.432196
275,2,7.8624053,7.351069,7.432196
275,3,7.7235456,7.314275,7.432196
276,1,7.8624053,7.3016715,7.951855
276,2,7.7235456,7.3362656,7.951855
276,3,7.1387205,7.3033442,7.951855
277,1,7.7235456,7.289403,7.8624053
277,2,7.1387205,7.3231797,7.8624053
277,3,9.313246,7.292335,7.8624053
278,1,7.1387205,7.279577,7.7235456
278,2,9.313246,7.311339,7.7235456
278,3,7.5401826,7.2838364,7.7235456
279,1,9.313246,7.2805085,7.1387205
279,2,7.5401826,7.3010864,7.1387205
279,3,8.752806,7.280201,7.1387205
280,1,7.5401826,7.2492547,9.313246
280,2,8.752806,7.28874,9.313246
280,3,7.6113744,7.266242,9.313246
281,1,8.752806,7.266,7.5401826
281,2,7.6113744,7.2630215,7.5401826
281,3,7.318781,7.257134,7.5401826
282,1,7.6113744,7.2559614,8.752806
282,2,7.318781,7.23188,8.752806
282,3,5.391284,7.222313,8.752806
283,1,7.318781,7.2678485,7.6113744
283,2,5.391284,7.178896,7.6113744
283,3,8.277736,7.165521,7.6113744
284,1,5.391284,7.3180866,7.318781
284,2,8.277736,7.138734,7.318781
284,3,7.09838,7.123463,7.318781
285,1,8.277736,7.3137617,5.391284
285,2,7.09838,7.1358247,5.391284
285,3,7.2878838,7.116247,5.391284
286,1,7.09838,7.2942753,8.277736
286,2,7.2878838,7.15773,8.277736
286,3,4.6124563,7.1314883,8.277736
287,1,7.2878838,7.2555456,7.09838
287,2,4.6124563,7.219857,7.09838
287,3,8.145465,7.223358,7.09838
288,1,4.6124563,7.254459,7.2878838
288,2,8.145465,7.257396,7.2878838
288,3,6.911005,7.2540097,7.2878838
289,1,8.145465,7.29089,4.6124563
289,2,6.911005,7.270105,4.6124563
289,3,5.1130233,7.263646,4.6124563
290,1,6.911005,7.3095145,8.145465
290,2,5.1130233,7.3824697,8.145465
290,3,7.429278,7.334532,8.145465
291,1,5.1130233,7.323143,6.911005
291,2,7.429278,7.3915286,6.911005
291,3,7.4832053,7.3423214,6.911005
292,1,7.429278,7.3578987,5.1130233
292,2,7.4832053,7.3986254,5.1130233
292,3,7.0021424,7.3561006,5.1130233
293,1,7.4832053,7.3512955,7.429278
293,2,7.0021424,7.4160566,7.429278
293,3,9.222856,7.366002,7.429278
294,1,7.0021424,7.351018,7.4832053
294,2,9.222856,7.4211955,7.4832053
294,3,5.9406443,7.3685107,7.4832053
295,1,9.222856,7.3563156,7.0021424
295,2,5.9406443,7.4180927,7.0021424
295,3,8.412362,7.3685217,7.0021424
296,1,5.9406443,7.338148,9.222856
296,2,8.412362,7.4220014,9.222856
296,3,3.09149,7.363893,9.222856
297,1,8.412362,7.3635135,5.9406443
297,2,3.09149,7.402808,5.9406443
297,3,8.459221,7.3619657,5.9406443
298,1,3.09149,7.3441987,8.412362
298,2,8.459221,7.4072104,8.412362
298,3,8.505816,7.360268,8.412362
299,1,8.459221,7.391485,3.09149
299,2,8.505816,7.392486,3.09149
299,3,7.3684363,7.361778,3.09149
300,1,8.505816,7.3546896,8.459221
300,2,7.3684363,7.4169364,8.459221
300,3,7.987881,7.3690014,8.459221
301,1,7.3684363,7.3392696,8.505816
301,2,7.987881,7.4210615,8.505816
301,3,9.327241,7.364622,8.505816
302,1,7.987881,7.346468,7.3684363
302,2,9.327241,7.4108205,7.3684363
302,3,8.840438,7.361107,7.3684363
303,1,9.327241,7.340793,7.987881
303,2,8.840438,7.40492,7.987881
303,3,4.211337,7.356703,7.987881
304,1,8.840438,7.319165,9.327241
304,2,4.211337,7.39769,9.327241
304,3,7.4762278,7.34255,9.327241
305,1,4.211337,7.30693,8.840438
305,2,7.4762278,7.372483,8.840438
305,3,7.5982347,7.3208714,8.840438
306,1,7.4762278,7.3556943,4.211337
306,2,7.5982347,7.342541,4.211337
306,3,5.943584,7.3245215,4.211337
307,1,7.5982347,7.329094,7.4762278
307,2,5.943584,7.365339,7.4762278
307,3,9.27982,7.335466,7.4762278
308,1,5.943584,7.3180833,7.5982347
308,2,9.27982,7.3757415,7.5982347
308,3,0.95465785,7.336353,7.5982347
309,1,9.27982,7.337936,5.943584
309,2,0.95465785,7.3789754,5.943584
309,3,6.5090885,7.34295,5.943584
310,1,0.95465785,7.311059,9.27982
310,2,6.5090885,7.396052,9.27982
310,3,7.832563,7.34253,9.27982
311,1,6.5090885,7.3893075,0.95465785
311,2,7.832563,7.3769145,0.95465785
311,3,6.3558145,7.343522,0.95465785
312,1,7.832563,7.3654313,6.5090885
312,2,6.3558145,7.410034,6.5090885
312,3,6.4674582,7.3633065,6.5090885
313,1,6.3558145,7.347685,7.832563
313,2,6.4674582,7.426123,7.832563
313,3,7.2168894,7.3678718,7.832563
314,1,6.4674582,7.361282,6.3558145
314,2,7.2168894,7.4247594,6.3558145
314,3,6.8434777,7.371269,6.3558145
315,1,7.2168894,7.358546,6.4674582
315,2,6.8434777,7.4205065,6.4674582
315,3,9.025357,7.3682837,6.4674582
316,1,6.8434777,7.361493,7.2168894
316,2,9.025357,7.4257007,7.2168894
316,3,8.123193,7.3740287,7.2168894
317,1,9.025357,7.3668776,6.8434777
317,2,8.123193,7.4241767,6.8434777
317,3,8.31691,7.375524,6.8434777
318,1,8.123193,7.345162,9.025357
318,2,8.31691,7.4268446,9.025357
318,3,5.5982103,7.369362,9.025357
319,1,8.31691,7.3431053,8.123193
319,2,5.5982103,7.413437,8.123193
319,3,7.0347857,7.3602343,8.123193
320,1,5.5982103,7.3360105,8.31691
320,2,7.0347857,7.399205,8.31691
320,3,7.894999,7.349847,8.31691
321,1,7.0347857,7.3612504,5.5982103
321,2,7.894999,7.3806887,5.5982103
321,3,8.245899,7.350225,5.5982103
322,1,7.894999,7.350772,7.0347857
322,2,8.245899,7.3894,7.0347857
322,3,6.3976016,7.355042,7.0347857
323,1,8.245899,7.337926,7.894999
323,2,6.3976016,7.398093,7.894999
323,3,8.742786,7.3550744,7.894999
324,1,6.3976016,7.3287845,8.245899
324,2,8.742786,7.398449,8.245899
324,3,9.7478075,7.3501673,8.245899
325,1,8.742786,7.345956,6.3976016
325,2,9.7478075,7.388412,6.3976016
325,3,9.088798,7.3500557,6.3976016
326,1,9.7478075,7.3249984,8.742786
326,2,9.088798,7.39492,8.742786
326,3,7.5702844,7.3468275,8.742786
327,1,9.088798,7.2979107,9.7478075
327,2,7.5702844,7.384527,9.7478075
327,3,5.5912967,7.325745,9.7478075
328,1,7.5702844,7.284869,9.088798
328,2,5.5912967,7.3506737,9.088798
328,3,8.528086,7.2970223,9.088798
329,1,5.5912967,7.2894344,7.5702844
329,2,8.528086,7.3109474,7.5702844
329,3,6.7514415,7.281721,7.5702844
330,1,8.528086,7.308214,5.5912967
330,2,6.7514415,7.2820606,5.5912967
330,3,6.1399717,7.27876,5.5912967
331,1,6.7514415,7.266761,8.528086
331,2,6.1399717,7.2894983,8.528086
331,3,7.400782,7.2742577,8.528086
332,1,6.1399717,7.2758303,6.7514415
332,2,7.400782,7.278976,6.7514415
332,3,4.665567,7.270436,6.7514415
333,1,7.400782,7.280928,6.1399717
333,2,4.665567,7.2736936,6.1399717
333,3,9.362437,7.2688913,6.1399717
334,1,4.665567,7.273034,7.400782
334,2,9.362437,7.326608,7.400782
334,3,8.576226,7.292011,7.400782
335,1,9.362437,7.3171782,4.665567
335,2,8.576226,7.3440876,4.665567
335,3,5.929301,7.3128343,4.665567
336,1,8.576226,7.2906976,9.362437
336,2,5.929301,7.3830137,9.362437
336,3,6.5163956,7.327187,9.362437
337,1,5.929301,7.272235,8.576226
337,2,6.5163956,7.367424,8.576226
337,3,9.192202,7.3071604,8.576226
338,1,6.5163956,7.3024545,5.929301
338,2,9.192202,7.3476624,5.929301
338,3,7.0927024,7.306633,5.929301
339,1,9.192202,7.322672,6.5163956
339,2,7.0927024,7.368941,6.5163956
339,3,8.680561,7.3300867,6.5163956
340,1,7.0927024,7.3104143,9.192202
340,2,8.680561,7.394652,9.192202
340,3,9.082402,7.340462,9.192202
341,1,8.680561,7.3122826,7.0927024
341,2,9.082402,7.3728523,7.0927024
341,3,6.050777,7.3269625,7.0927024
342,1,9.082402,7.3176956,8.680561
342,2,6.050777,7.3889894,8.680561
342,3,8.888512,7.339006,8.680561
343,1,6.050777,7.3091936,9.082402
343,2,8.888512,7.382271,9.082402
343,3,7.894483,7.3294473,9.082402
344,1,8.888512,7.336511,6.050777
344,2,7.894483,7.3574057,6.050777
344,3,7.319973,7.3273625,6.050777
345,1,7.894483,7.3057766,8.888512
345,2,7.319973,7.36215,8.888512
345,3,6.65044,7.321367,8.888512
346,1,7.319973,7.2990003,7.894483
346,2,6.65044,7.3475695,7.894483
346,3,7.8782554,7.3093057,7.894483
347,1,6.65044,7.3011146,7.319973
347,2,7.8782554,7.3376827,7.319973
347,3,8.465235,7.3054843,7.319973
348,1,7.8782554,7.305649,6.65044
348,2,8.465235,7.3332295,6.65044
348,3,8.003387,7.306452,6.65044
349,1,8.465235,7.28797,7.8782554
349,2,8.003387,7.3388233,7.8782554
349,3,8.512204,7.3039446,7.8782554
350,1,8.003387,7.2743325,8.465235
350,2,8.512204,7.339785,8.465235
350,3,8.074127,7.2968,8.465235
351,1,8.512204,7.256333,8.003387
351,2,8.074127,7.2861295,8.003387
351,3,7.397535,7.2650075,8.003387
352,1,8.074127,7.261401,8.512204
352,2,7.397535,7.3153343,8.512204
352,3,5.619418,7.277527,8.512204
353,1,7.397535,7.2658567,8.074127
353,2,5.619418,7.305321,8.074127
353,3,6.1839676,7.274754,8.074127
354,1,5.619418,7.2722707,7.397535
354,2,6.1839676,7.2514806,7.397535
354,3,5.287644,7.252922,7.397535
355,1,6.1839676,7.2889047,5.619418
355,2,5.287644,7.2009525,5.619418
355,3,6.6335206,7.224337,5.619418
356,1,5.287644,7.289556,6.1839676
356,2,6.6335206,7.2985044,6.1839676
356,3,6.3585777,7.2831354,6.1839676
357,1,6.6335206,7.2976727,5.287644
357,2,6.3585777,7.3194585,5.287644
357,3,2.6903841,7.295126,5.287644
358,1,6.3585777,7.320946,6.6335206
358,2,2.6903841,7.3808293,6.6335206
358,3,6.5653934,7.3368483,6.6335206
359,1,2.6903841,7.344329,6.3585777
359,2,6.5653934,7.406904,6.3585777
359,3,8.924372,7.357185,6.3585777
360,1,6.5653934,7.378863,2.6903841
360,2,8.924372,7.4029603,2.6903841
360,3,8.7142935,7.355629,2.6903841
361,1,8.924372,7.3714385,6.5653934
361,2,8.7142935,7.427745,6.5653934
361,3,6.9092436,7.372157,6.5653934
362,1,8.7142935,7.3482475,8.924372
362,2,6.9092436,7.439936,8.924372
362,3,8.043735,7.373092,8.924372
363,1,6.9092436,7.339647,8.7142935
363,2,8.043735,7.432339,8.7142935
363,3,7.591381,7.3657465,8.7142935
364,1,8.043735,7.3539133,6.9092436
364,2,7.591381,7.4120626,6.9092436
364,3,5.276918,7.3614016,6.9092436
365,1,7.591381,7.34556,8.043735
365,2,5.276918,7.40643,8.043735
365,3,9.119098,7.358348,8.043735
366,1,5.276918,7.344635,7.591381
366,2,9.119098,7.3978105,7.591381
366,3,7.9621186,7.354416,7.591381
367,1,9.119098,7.3683815,5.276918
367,2,7.9621186,7.3885713,5.276918
367,3,7.8583493,7.357727,5.276918
368,1,7.9621186,7.334566,9.119098
368,2,7.8583493,7.405006,9.119098
368,3,8.629665,7.3569393,9.119098
369,1,7.8583493,7.3317375,7.9621186
369,2,8.629665,7.398606,7.9621186
369,3,7.133436,7.350271,7.9621186
370,1,8.629665,7.3298407,7.8583493
370,2,7.133436,7.389212,7.8583493
370,3,9.608162,7.344087,7.8583493
371,1,7.133436,7.315649,8.629665
371,2,9.608162,7.380629,8.629665
371,3,7.7573833,7.333174,8.629665
372,1,9.608162,7.3234725,7.133436
372,2,7.7573833,7.3630824,7.133436
372,3,6.564284,7.326816,7.133436
373,1,7.7573833,7.289439,9.608162
373,2,6.564284,7.3581333,9.608162
373,3,6.8803334,7.309539,9.608162
374,1,6.564284,7.289684,7.7573833
374,2,6.8803334,7.32908,7.7573833
374,3,6.969323,7.2918935,7.7573833
375,1,6.8803334,7.295674,6.564284
375,2,6.969323,7.308467,6.564284
375,3,8.016464,7.286129,6.564284
376,1,6.969323,7.2825856,6.8803334
376,2,8.016464,7.2830043,6.8803334
376,3,7.4499054,7.274629,6.8803334
377,1,8.016464,7.2718863,6.969323
377,2,7.4499054,7.2722735,6.969323
377,3,8.4556265,7.2674904,6.969323
378,1,7.4499054,7.264572,8.016464
378,2,8.4556265,7.324145,8.016464
378,3,7.587257,7.286587,8.016464
379,1,8.4556265,7.28193,7.4499054
379,2,7.587257,7.3395815,7.4499054
379,3,8.015761,7.2997622,7.4499054
380,1,7.587257,7.266378,8.4556265
380,2,8.015761,7.3356094,8.4556265
380,3,7.8325577,7.289962,8.4556265
381,1,8.015761,7.278691,7.587257
381,2,7.8325577,7.3327003,7.587257
381,3,9.025838,7.291885,7.587257
382,1,7.8325577,7.273643,8.015761
382,2,9.025838,7.3275723,8.015761
382,3,5.1098447,7.287396,8.015761
383,1,9.025838,7.2590346,7.8325577
383,2,5.1098447,7.233555,7.8325577
383,3,8.661707,7.2316747,7.8325577
384,1,5.1098447,7.2551503,9.025838
384,2,8.661707,7.3131742,9.025838
384,3,8.078459,7.274928,9.025838
385,1,8.661707,7.305089,5.1098447
385,2,8.078459,7.301203,5.1098447
385,3,7.7136636,7.283838,5.1098447
386,1,8.078459,7.27658,8.661707
386,2,7.7136636,7.331668,8.661707
386,3,5.451198,7.295279,8.661707
387,1,7.7136636,7.2850904,8.078459
387,2,5.451198,7.34558,8.078459
387,3,6.828961,7.3040414,8.078459
388,1,5.451198,7.283361,7.7136636
388,2,6.828961,7.3352275,7.7136636
388,3,7.8368735,7.296536,7.7136636
389,1,6.828961,7.3262024,5.451198
389,2,7.8368735,7.3446836,5.451198
389,3,8.270927,7.3186035,5.451198
390,1,7.8368735,7.3223658,6.828961
390,2,8.270927,7.3648777,6.828961
390,3,5.068583,7.3314457,6.828961
391,1,8.270927,7.309898,7.8368735
391,2,5.068583,7.377819,7.8368735
391,3,7.2726607,7.333357,7.8368735
392,1,5.068583,7.3013783,8.270927
392,2,7.2726607,7.3802133,8.270927
392,3,0.20300454,7.3291,8.270927
393,1,7.2726607,7.337182,5.068583
393,2,0.20300454,7.368616,5.068583
393,3,8.227011,7.333005,5.068583
394,1,0.20300454,7.335796,7.2726607
394,2,8.227011,7.3925385,7.2726607
394,3,6.197264,7.3494673,7.2726607
395,1,8.227011,7.400509,0.20300454
395,2,6.197264,7.3886285,0.20300454
395,3,2.5272439,7.3490944,0.20300454
396,1,6.197264,7.3608403,8.227011
396,2,2.5272439,7.42502,8.227011
396,3,8.738944,7.3672137,8.227011
397,1,2.5272439,7.365884,6.197264
397,2,8.738944,7.429213,6.197264
397,3,5.331164,7.3719616,6.197264
398,1,8.738944,7.402349,2.5272439
398,2,5.331164,7.4214106,2.5272439
398,3,5.3412237,7.37188,2.5272439
399,1,5.331164,7.364814,8.738944
399,2,5.3412237,7.439756,8.738944
399,3,6.4050565,7.377505,8.738944
400,1,5.3412237,7.382409,5.331164
400,2,6.4050565,7.431073,5.331164
400,3,7.0654073,7.3784146,5.331164
401,1,6.4050565,7.388508,5.3412237
401,2,7.0654073,7.429203,5.3412237
401,3,7.0906696,7.380456,5.3412237
402,1,7.0654073,7.382923,6.4050565
402,2,7.0906696,7.4332304,6.4050565
402,3,7.612295,7.382881,6.4050565
403,1,7.0906696,7.3753915,7.0654073
403,2,7.612295,7.435225,7.0654073
403,3,2.0829191,7.3827367,7.0654073
404,1,7.612295,7.3724303,7.0906696
404,2,2.0829191,7.432747,7.0906696
404,3,5.778803,7.381092,7.0906696
405,1,2.0829191,7.365398,7.612295
405,2,5.778803,7.4298644,7.612295
405,3,7.199986,7.3779907,7.612295
406,1,5.778803,7.4121585,2.0829191
406,2,7.199986,7.411819,2.0829191
406,3,7.3602943,7.3731227,2.0829191
407,1,7.199986,7.3931255,5.778803
407,2,7.3602943,7.426569,5.778803
407,3,6.666611,7.3799853,5.778803
408,1,7.3602943,7.3756094,7.199986
408,2,6.666611,7.4363875,7.199986
408,3,7.867356,7.381668,7.199986
409,1,6.666611,7.3686256,7.3602943
409,2,7.867356,7.4364777,7.3602943
409,3,8.577925,7.380342,7.3602943
410,1,7.867356,7.373294,6.666611
410,2,8.577925,7.429988,6.666611
410,3,7.9008102,7.3791103,6.666611
411,1,8.577925,7.362394,7.867356
411,2,7.9008102,7.4289904,7.867356
411,3,8.090749,7.3764396,7.867356
412,1,7.9008102,7.348582,8.577925
412,2,8.090749,7.4240513,8.577925
412,3,5.87631,7.368603,8.577925
413,1,8.090749,7.346898,7.9008102
413,2,5.87631,7.40975,7.9008102
413,3,7.812714,7.3600106,7.9008102
414,1,5.87631,7.3393106,8.090749
414,2,7.812714,7.3973756,8.090749
414,3,10.143845,7.351049,8.090749
415,1,7.812714,7.3589683,5.87631
415,2,10.143845,7.382856,5.87631
415,3,7.2481484,7.3514204,5.87631
416,1,10.143845,7.3415728,7.812714
416,2,7.2481484,7.3916793,7.812714
416,3,8.650824,7.352973,7.812714
417,1,7.2481484,7.3057127,10.143845
417,2,8.650824,7.395014,10.143845
417,3,7.2875633,7.336892,10.143845
418,1,8.650824,7.319709,7.2481484
418,2,7.2875633,7.367029,7.2481484
418,3,8.35062,7.3249793,7.2481484
419,1,7.2875633,7.3006854,8.650824
419,2,8.35062,7.35478,8.650824
419,3,8.541596,7.3119764,8.650824
420,1,8.35062,7.3029795,7.2875633
420,2,8.541596,7.334332,7.2875633
420,3,4.239985,7.3025155,7.2875633
421,1,8.541596,7.282716,8.35062
421,2,4.239985,7.3263183,8.35062
421,3,9.069726,7.2914233,8.35062
422,1,4.239985,7.262788,8.541596
422,2,9.069726,7.303839,8.541596
422,3,7.3094816,7.274827,8.541596
423,1,9.069726,7.313858,4.239985
423,2,7.3094816,7.264554,4.239985
423,3,7.4993815,7.271123,4.239985
424,1,7.3094816,7.255173,9.069726
424,2,7.4993815,7.294902,9.069726
424,3,6.942849,7.2722735,9.069726
425,1,7.4993815,7.2608776,7.3094816
425,2,6.942849,7.2901835,7.3094816
425,3,-0.6584103,7.2688727,7.3094816
426,1,6.942849,7.2564096,7.4993815
426,2,-0.6584103,7.2687664,7.4993815
426,3,9.3926735,7.2592077,7.4993815
427,1,-0.6584103,7.2669463,6.942849
427,2,9.3926735,7.286526,6.942849
427,3,9.002246,7.2683315,6.942849
428,1,9.3926735,7.369411,-0.6584103
428,2,9.002246,7.325574,-0.6584103
428,3,9.207383,7.3023496,-0.6584103
429,1,9.002246,7.314226,9.3926735
429,2,9.207383,7.3928957,9.3926735
429,3,6.796032,7.33523,9.3926735
430,1,9.207383,7.3057694,9.002246
430,2,6.796032,7.4146233,9.002246
430,3,9.16817,7.3438053,9.002246
431,1,6.796032,7.2835894,9.207383
431,2,9.16817,7.3958755,9.207383
431,3,6.2627625,7.322762,9.207383
432,1,9.16817,7.320991,6.796032
432,2,6.2627625,7.377705,6.796032
432,3,5.4764833,7.328831,6.796032
433,1,6.2627625,7.312675,9.16817
433,2,5.4764833,7.381697,9.16817
433,3,10.068936,7.3309655,9.16817
434,1,5.4764833,7.333836,6.2627625
434,2,10.068936,7.35959,6.2627625
434,3,8.21298,7.328312,6.2627625
435,1,10.068936,7.3497624,5.4764833
435,2,8.21298,7.362889,5.4764833
435,3,6.8782005,7.3391333,5.4764833
436,1,8.21298,7.3036017,10.068936
436,2,6.8782005,7.38623,10.068936
436,3,6.1189446,7.3353677,10.068936
437,1,6.8782005,7.303695,8.21298
437,2,6.1189446,7.373722,8.21298
437,3,7.726682,7.3244047,8.21298
438,1,6.1189446,7.317933,6.8782005
438,2,7.726682,7.3573585,6.8782005
438,3,5.2039924,7.321473,6.8782005
439,1,7.726682,7.327752,6.1189446
439,2,5.2039924,7.353001,6.1189446
439,3,6.4780746,7.3252134,6.1189446
440,1,5.2039924,7.316364,7.726682
440,2,6.4780746,7.37019,7.726682
440,3,4.9785347,7.33261,7.726682
441,1,6.4780746,7.3437243,5.2039924
441,2,4.9785347,7.3729124,5.2039924
441,3,7.1712155,7.3406477,5.2039924
442,1,4.9785347,7.343147,6.4780746
442,2,7.1712155,7.3918643,6.4780746
442,3,8.974132,7.351805,6.4780746
443,1,7.1712155,7.3622546,4.9785347
443,2,8.974132,7.401406,4.9785347
443,3,6.116603,7.3592973,4.9785347
444,1,8.974132,7.263355,7.1712155
444,2,6.116603,7.3367796,7.1712155
444,3,7.642344,7.2886934,7.1712155
445,1,6.116603,7.3242536,8.974132
445,2,7.642344,7.422007,8.974132
445,3,6.2263947,7.357522,8.974132
446,1,7.642344,7.3601093,6.116603
446,2,6.2263947,7.414888,6.116603
446,3,2.2142897,7.365799,6.116603
447,1,6.2263947,7.3558917,7.642344
447,2,2.2142897,7.4175105,7.642344
447,3,6.680964,7.368718,7.642344
448,1,2.2142897,7.3669996,6.2263947
448,2,6.680964,7.4117045,6.2263947
448,3,7.819029,7.3693104,6.2263947
449,1,6.680964,7.406877,2.2142897
449,2,7.819029,7.405554,2.2142897
449,3,8.10397,7.369048,2.2142897
450,1,7.819029,7.3806086,6.680964
450,2,8.10397,7.425908,6.680964
450,3,4.83142,7.377038,6.680964
451,1,8.10397,7.3617716,7.819029
451,2,4.83142,7.435448,7.819029
451,3,7.245418,7.3772135,7.819029
452,1,4.83142,7.3545547,8.10397
452,2,7.245418,7.4340324,8.10397
452,3,5.166431,7.374508,8.10397
453,1,7.245418,7.3847084,4.83142
453,2,5.166431,7.417849,4.83142
453,3,7.349743,7.3743405,4.83142
454,1,5.166431,7.370992,7.245418
454,2,7.349743,7.424768,7.245418
454,3,8.286882,7.3774014,7.245418
455,1,7.349743,7.385756,5.166431
455,2,8.286882,7.420981,5.166431
455,3,8.653222,7.377973,5.166431
456,1,8.286882,7.371175,7.349743
456,2,8.653222,7.4293504,7.349743
456,3,5.3259497,7.379796,7.349743
457,1,8.653222,7.3560643,8.286882
457,2,5.3259497,7.4316235,8.286882
