window,h,true,lstm,last_sinr
227,3,8.668138,7.3740716,9.418947
228,1,6.0531893,7.2538176,11.002361
228,2,8.668138,7.271748,11.002361
228,3,6.8786654,7.3524494,11.002361
229,1,8.668138,7.3048773,6.0531893
229,2,6.8786654,7.283502,6.0531893
229,3,7.4845347,7.3228245,6.0531893
230,1,6.8786654,7.2937922,8.668138
230,2,7.4845347,7.264654,8.668138
230,3,6.778286,7.3311543,8.668138
231,1,7.4845347,7.302448,6.8786654
231,2,6.778286,7.2681637,6.8786654
231,3,4.333324,7.323258,6.8786654
232,1,6.778286,7.289234,7.4845347
232,2,4.333324,7.2545776,7.4845347
232,3,7.670092,7.3262444,7.4845347
233,1,4.333324,7.2915425,6.778286
233,2,7.670092,7.2576003,6.778286
233,3,7.9950204,7.3303504,6.778286
234,1,7.670092,7.3378696,4.333324
234,2,7.9950204,7.3146057,4.333324
234,3,6.719416,7.350653,4.333324
235,1,7.9950204,7.307884,7.670092
235,2,6.719416,7.3076067,7.670092
235,3,6.706921,7.3788915,7.670092
236,1,6.719416,7.3060637,7.9950204
236,2,6.706921,7.3147492,7.9950204
236,3,6.746254,7.378638,7.9950204
237,1,6.706921,7.333303,6.719416
237,2,6.746254,7.33931,6.719416
237,3,7.634355,7.3747497,6.719416
238,1,6.746254,7.348921,6.706921
238,2,7.634355,7.3498707,6.706921
238,3,7.0314426,7.377368,6.706921
239,1,7.634355,7.3596163,6.746254
239,2,7.0314426,7.3563714,6.746254
239,3,8.159506,7.381677,6.746254
240,1,7.0314426,7.3502917,7.634355
240,2,8.159506,7.3516936,7.634355
240,3,5.8048725,7.385041,7.634355
241,1,8.159506,7.363643,7.0314426
241,2,5.8048725,7.3593593,7.0314426
241,3,4.9064736,7.383371,7.0314426
242,1,5.8048725,7.343849,8.159506
242,2,4.9064736,7.3444643,8.159506
242,3,4.719968,7.3808026,8.159506
243,1,4.9064736,7.388409,5.8048725
243,2,4.719968,7.3710213,5.8048725
243,3,4.819668,7.378482,5.8048725
244,1,4.719968,7.4137383,4.9064736
244,2,4.819668,7.383779,4.9064736
244,3,4.787104,7.3865957,4.9064736
245,1,4.819668,7.414123,4.719968
245,2,4.787104,7.38448,4.719968
245,3,6.956314,7.4002957,4.719968
246,1,4.787104,7.4062734,4.819668
246,2,6.956314,7.381791,4.819668
246,3,5.8338995,7.411953,4.819668
247,1,6.956314,7.4014416,4.787104
247,2,5.8338995,7.3811464,4.787104
247,3,8.198138,7.4174924,4.787104
248,1,5.8338995,7.3731365,6.956314
248,2,8.198138,7.3684993,6.956314
248,3,8.337099,7.4145207,6.956314
249,1,8.198138,7.3868017,5.8338995
249,2,8.337099,7.3776617,5.8338995
249,3,8.100755,7.407033,5.8338995
250,1,8.337099,7.3605046,8.198138
250,2,8.100755,7.3626027,8.198138
250,3,5.740317,7.404868,8.198138
251,1,8.100755,7.352265,8.337099
251,2,5.740317,7.3561215,8.337099
251,3,6.810619,7.3946548,8.337099
252,1,5.740317,7.3537927,8.100755
252,2,6.810619,7.3480687,8.100755
252,3,9.638249,7.3825645,8.100755
253,1,6.810619,7.390931,5.740317
253,2,9.638249,7.3687987,5.740317
253,3,5.498369,7.3746066,5.740317
254,1,9.638249,7.3857727,6.810619
254,2,5.498369,7.362324,6.810619
254,3,8.573771,7.383504,6.810619
255,1,5.498369,7.3341103,9.638249
255,2,8.573771,7.3275423,9.638249
255,3,9.626194,7.3848133,9.638249
256,1,8.573771,7.379871,5.498369
256,2,9.626194,7.362396,5.498369
256,3,8.30959,7.371376,5.498369
257,1,9.626194,7.3462377,8.573771
257,2,8.30959,7.33677,8.573771
257,3,7.579081,7.37934,8.573771
258,1,8.30959,7.313663,9.626194
258,2,7.579081,7.3032207,9.626194
258,3,7.908097,7.366633,9.626194
259,1,7.579081,7.307848,8.30959
259,2,7.908097,7.2836833,8.30959
259,3,7.115129,7.345245,8.30959
260,1,7.908097,7.303582,7.579081
260,2,7.115129,7.27052,7.579081
260,3,8.772991,7.327307,7.579081
261,1,7.115129,7.2831597,7.908097
261,2,8.772991,7.247853,7.908097
261,3,0.3673177,7.314823,7.908097
262,1,8.772991,7.282493,7.115129
262,2,0.3673177,7.244008,7.115129
262,3,9.214941,7.3026466,7.115129
263,1,0.3673177,7.2575965,8.772991
263,2,9.214941,7.2304893,8.772991
263,3,5.9460087,7.2834816,8.772991
264,1,9.214941,7.3729277,0.3673177
264,2,5.9460087,7.3338757,0.3673177
264,3,5.13354,7.3279114,0.3673177
265,1,5.9460087,7.282096,9.214941
265,2,5.13354,7.2879786,9.214941
265,3,5.3320527,7.36693,9.214941
266,1,5.13354,7.3213134,5.9460087
266,2,5.3320527,7.3313203,5.9460087
266,3,8.014406,7.3732796,5.9460087
267,1,5.3320527,7.363142,5.13354
267,2,8.014406,7.360809,5.13354
267,3,7.5626836,7.38222,5.13354
268,1,8.014406,7.376217,5.3320527
268,2,7.5626836,7.3701053,5.3320527
268,3,9.421675,7.3942833,5.3320527
269,1,7.5626836,7.342754,8.014406
269,2,9.421675,7.3545456,8.014406
269,3,8.013068,7.39979,8.014406
270,1,9.421675,7.348854,7.5626836
270,2,8.013068,7.359241,7.5626836
270,3,7.4840384,7.391673,7.5626836
271,1,8.013068,7.332833,9.421675
271,2,7.4840384,7.339728,9.421675
271,3,9.646816,7.385045,9.421675
272,1,7.4840384,7.341144,8.013068
272,2,9.646816,7.332885,8.013068
272,3,7.432196,7.3665776,8.013068
273,1,9.646816,7.3486304,7.4840384
273,2,7.432196,7.3259163,7.4840384
273,3,7.951855,7.359013,7.4840384
274,1,7.432196,7.3019333,9.646816
274,2,7.951855,7.275964,9.646816
274,3,7.8624053,7.351392,9.646816
275,1,7.951855,7.29983,7.432196
275,2,7.8624053,7.264177,7.432196
275,3,7.7235456,7.322846,7.432196
276,1,7.8624053,7.2785325,7.951855
276,2,7.7235456,7.2394695,7.951855
276,3,7.1387205,7.3045287,7.951855
277,1,7.7235456,7.26889,7.8624053
277,2,7.1387205,7.2351055,7.8624053
277,3,9.313246,7.275786,7.8624053
278,1,7.1387205,7.2674274,7.7235456
278,2,9.313246,7.233741,7.7235456
278,3,7.5401826,7.2578564,7.7235456
279,1,9.313246,7.2657614,7.1387205
279,2,7.5401826,7.236542,7.1387205
279,3,8.752806,7.2457976,7.1387205
280,1,7.5401826,7.2500687,9.313246
280,2,8.752806,7.2276907,9.313246
280,3,7.6113744,7.2475624,9.313246
281,1,8.752806,7.254181,7.5401826
281,2,7.6113744,7.231607,7.5401826
281,3,7.318781,7.218797,7.5401826
282,1,7.6113744,7.241624,8.752806
282,2,7.318781,7.234789,8.752806
282,3,5.391284,7.198061,8.752806
283,1,7.318781,7.2369933,7.6113744
283,2,5.391284,7.2371054,7.6113744
283,3,8.277736,7.177226,7.6113744
284,1,5.391284,7.2255297,7.318781
284,2,8.277736,7.236844,7.318781
284,3,7.09838,7.1661315,7.318781
285,1,8.277736,7.234433,5.391284
285,2,7.09838,7.247072,5.391284
285,3,7.2878838,7.199547,5.391284
286,1,7.09838,7.2266407,8.277736
286,2,7.2878838,7.2270894,8.277736
286,3,4.6124563,7.2267747,8.277736
287,1,7.2878838,7.2434816,7.09838
287,2,4.6124563,7.2303324,7.09838
287,3,8.145465,7.2636676,7.09838
288,1,4.6124563,7.247788,7.2878838
288,2,8.145465,7.2343087,7.2878838
288,3,6.911005,7.2956595,7.2878838
289,1,8.145465,7.3078637,4.6124563
289,2,6.911005,7.296521,4.6124563
289,3,5.1130233,7.332741,4.6124563
290,1,6.911005,7.310571,8.145465
290,2,5.1130233,7.319129,8.145465
290,3,7.429278,7.3803325,8.145465
291,1,5.1130233,7.3331027,6.911005
291,2,7.429278,7.34065,6.911005
291,3,7.4832053,7.379041,6.911005
292,1,7.429278,7.3837276,5.1130233
292,2,7.4832053,7.3721457,5.1130233
292,3,7.0021424,7.381735,5.1130233
293,1,7.4832053,7.364885,7.429278
293,2,7.0021424,7.3619905,7.429278
293,3,9.222856,7.3943257,7.429278
294,1,7.0021424,7.3623996,7.4832053
294,2,9.222856,7.3620834,7.4832053
294,3,5.9406443,7.3924427,7.4832053
295,1,9.222856,7.371867,7.0021424
295,2,5.9406443,7.3665247,7.0021424
295,3,8.412362,7.3883896,7.0021424
296,1,5.9406443,7.3423114,9.222856
296,2,8.412362,7.342742,9.222856
296,3,3.09149,7.386629,9.222856
297,1,8.412362,7.3818893,5.9406443
297,2,3.09149,7.3674293,5.9406443
297,3,8.459221,7.374554,5.9406443
298,1,3.09149,7.3546104,8.412362
298,2,8.459221,7.3441334,8.412362
298,3,8.505816,7.380266,8.412362
299,1,8.459221,7.4315176,3.09149
299,2,8.505816,7.394679,3.09149
299,3,7.3684363,7.37273,3.09149
300,1,8.505816,7.365866,8.459221
300,2,7.3684363,7.3574004,8.459221
300,3,7.987881,7.397545,8.459221
301,1,7.3684363,7.3441186,8.505816
301,2,7.987881,7.3493953,8.505816
301,3,9.327241,7.39072,8.505816
302,1,7.987881,7.357332,7.3684363
302,2,9.327241,7.3545017,7.3684363
302,3,8.840438,7.3799334,7.3684363
303,1,9.327241,7.3522277,7.987881
303,2,8.840438,7.3436546,7.987881
303,3,4.211337,7.3755364,7.987881
304,1,8.840438,7.3240356,9.327241
304,2,4.211337,7.310282,9.327241
304,3,7.4762278,7.3656936,9.327241
305,1,4.211337,7.303374,8.840438
305,2,7.4762278,7.2796144,8.840438
305,3,7.5982347,7.3456817,8.840438
306,1,7.4762278,7.366373,4.211337
306,2,7.5982347,7.332511,4.211337
306,3,5.943584,7.3358073,4.211337
307,1,7.5982347,7.3376923,7.4762278
307,2,5.943584,7.313181,7.4762278
307,3,9.27982,7.361544,7.4762278
308,1,5.943584,7.3229623,7.5982347
308,2,9.27982,7.308273,7.5982347
308,3,0.95465785,7.3669996,7.5982347
309,1,9.27982,7.348272,5.943584
309,2,0.95465785,7.3365684,5.943584
309,3,6.5090885,7.369917,5.943584
310,1,0.95465785,7.3084674,9.27982
310,2,6.5090885,7.3091516,9.27982
310,3,7.832563,7.3755245,9.27982
311,1,6.5090885,7.4299407,0.95465785
311,2,7.832563,7.3997307,0.95465785
311,3,6.3558145,7.364216,0.95465785
312,1,7.832563,7.3770747,6.5090885
312,2,6.3558145,7.366995,6.5090885
312,3,6.4674582,7.4003973,6.5090885
313,1,6.3558145,7.349904,7.832563
313,2,6.4674582,7.357845,7.832563
313,3,7.2168894,7.401379,7.832563
314,1,6.4674582,7.372566,6.3558145
314,2,7.2168894,7.371944,6.3558145
314,3,6.8434777,7.3936462,6.3558145
315,1,7.2168894,7.37665,6.4674582
315,2,6.8434777,7.372877,6.4674582
315,3,9.025357,7.3921814,6.4674582
316,1,6.8434777,7.3750777,7.2168894
316,2,9.025357,7.3693123,7.2168894
316,3,8.123193,7.3948913,7.2168894
317,1,9.025357,7.381998,6.8434777
317,2,8.123193,7.371369,6.8434777
317,3,8.31691,7.3928986,6.8434777
318,1,8.123193,7.347728,9.025357
318,2,8.31691,7.349314,9.025357
318,3,5.5982103,7.3919334,9.025357
319,1,8.31691,7.350015,8.123193
319,2,5.5982103,7.341493,8.123193
319,3,7.0347857,7.3773685,8.123193
320,1,5.5982103,7.3415017,8.31691
320,2,7.0347857,7.323075,8.31691
320,3,7.894999,7.366243,8.31691
321,1,7.0347857,7.375392,5.5982103
321,2,7.894999,7.3494163,5.5982103
321,3,8.245899,7.360432,5.5982103
322,1,7.894999,7.363574,7.0347857
322,2,8.245899,7.34218,7.0347857
322,3,6.3976016,7.3737693,7.0347857
323,1,8.245899,7.3432856,7.894999
323,2,6.3976016,7.3301477,7.894999
323,3,8.742786,7.377863,7.894999
324,1,6.3976016,7.3298903,8.245899
324,2,8.742786,7.3193507,8.245899
324,3,9.7478075,7.372128,8.245899
325,1,8.742786,7.3540993,6.3976016
325,2,9.7478075,7.340341,6.3976016
325,3,9.088798,7.3670845,6.3976016
326,1,9.7478075,7.325767,8.742786
326,2,9.088798,7.315786,8.742786
326,3,7.5702844,7.3698974,8.742786
327,1,9.088798,7.291123,9.7478075
327,2,7.5702844,7.2845254,9.7478075
327,3,5.5912967,7.3556275,9.7478075
328,1,7.5702844,7.2665567,9.088798
328,2,5.5912967,7.252503,9.088798
328,3,8.528086,7.3257627,9.088798
329,1,5.5912967,7.275873,7.5702844
329,2,8.528086,7.235606,7.5702844
329,3,6.7514415,7.289513,7.5702844
330,1,8.528086,7.293325,5.5912967
330,2,6.7514415,7.255152,5.5912967
330,3,6.1399717,7.270711,5.5912967
331,1,6.7514415,7.2602654,8.528086
331,2,6.1399717,7.2346306,8.528086
331,3,7.400782,7.2675667,8.528086
332,1,6.1399717,7.260069,6.7514415
332,2,7.400782,7.2394757,6.7514415
332,3,4.665567,7.2641807,6.7514415
333,1,7.400782,7.2697053,6.1399717
333,2,4.665567,7.247967,6.1399717
333,3,9.362437,7.2864037,6.1399717
334,1,4.665567,7.27173,7.400782
334,2,9.362437,7.2499595,7.400782
334,3,8.576226,7.330639,7.400782
335,1,9.362437,7.319699,4.665567
335,2,8.576226,7.3114924,4.665567
335,3,5.929301,7.35254,4.665567
336,1,8.576226,7.2744484,9.362437
336,2,5.929301,7.2884717,9.362437
336,3,6.5163956,7.3736367,9.362437
337,1,5.929301,7.27314,8.576226
337,2,6.5163956,7.2841077,8.576226
337,3,9.192202,7.3572674,8.576226
338,1,6.5163956,7.326356,5.929301
338,2,9.192202,7.3251333,5.929301
338,3,7.0927024,7.351147,5.929301
339,1,9.192202,7.349837,6.5163956
339,2,7.0927024,7.344609,6.5163956
339,3,8.680561,7.368108,6.5163956
340,1,7.0927024,7.3230653,9.192202
340,2,8.680561,7.3237753,9.192202
340,3,9.082402,7.3767047,9.192202
341,1,8.680561,7.3390627,7.0927024
341,2,9.082402,7.3323064,7.0927024
341,3,6.050777,7.3645964,7.0927024
342,1,9.082402,7.3309236,8.680561
342,2,6.050777,7.3193884,8.680561
342,3,8.888512,7.3667836,8.680561
343,1,6.050777,7.3106613,9.082402
343,2,8.888512,7.291654,9.082402
343,3,7.894483,7.3550334,9.082402
344,1,8.888512,7.3417845,6.050777
344,2,7.894483,7.311256,6.050777
344,3,7.319973,7.342239,6.050777
345,1,7.894483,7.2995195,8.888512
345,2,7.319973,7.2709417,8.888512
345,3,6.65044,7.3470697,8.888512
346,1,7.319973,7.286,7.894483
346,2,6.65044,7.255838,7.894483
346,3,7.8782554,7.3337355,7.894483
347,1,6.65044,7.285038,7.319973
347,2,7.8782554,7.252482,7.319973
347,3,8.465235,7.322965,7.319973
348,1,7.8782554,7.292757,6.65044
348,2,8.465235,7.259194,6.65044
348,3,8.003387,7.3261538,6.65044
349,1,8.465235,7.275535,7.8782554
349,2,8.003387,7.246279,7.8782554
349,3,8.512204,7.3317504,7.8782554
350,1,8.003387,7.2581406,8.465235
350,2,8.512204,7.231823,8.465235
350,3,8.074127,7.325589,8.465235
351,1,8.512204,7.2532954,8.003387
351,2,8.074127,7.2257223,8.003387
351,3,7.397535,7.2882237,8.003387
352,1,8.074127,7.25501,8.512204
352,2,7.397535,7.227393,8.512204
352,3,5.619418,7.2965045,8.512204
353,1,7.397535,7.2624974,8.074127
353,2,5.619418,7.2292867,8.074127
353,3,6.1839676,7.280079,8.074127
354,1,5.619418,7.2685876,7.397535
354,2,6.1839676,7.232443,7.397535
354,3,5.287644,7.2471685,7.397535
355,1,6.1839676,7.2662787,5.619418
355,2,5.287644,7.2468143,5.619418
355,3,6.6335206,7.241748,5.619418
356,1,5.287644,7.290845,6.1839676
356,2,6.6335206,7.2600155,6.1839676
356,3,6.3585777,7.321433,6.1839676
357,1,6.6335206,7.3136444,5.287644
357,2,6.3585777,7.298938,5.287644
357,3,2.6903841,7.351359,5.287644
358,1,6.3585777,7.326497,6.6335206
358,2,2.6903841,7.325835,6.6335206
358,3,6.5653934,7.384815,6.6335206
359,1,2.6903841,7.349441,6.3585777
359,2,6.5653934,7.3506255,6.3585777
359,3,8.924372,7.3912964,6.3585777
360,1,6.5653934,7.4040136,2.6903841
360,2,8.924372,7.385145,2.6903841
360,3,8.7142935,7.3959594,2.6903841
361,1,8.924372,7.371674,6.5653934
361,2,8.7142935,7.3678603,6.5653934
361,3,6.9092436,7.4113927,6.5653934
362,1,8.7142935,7.336923,8.924372
362,2,6.9092436,7.3529534,8.924372
362,3,8.043735,7.405433,8.924372
363,1,6.9092436,7.3356967,8.7142935
363,2,8.043735,7.347677,8.7142935
363,3,7.591381,7.389349,8.7142935
364,1,8.043735,7.3633356,6.9092436
364,2,7.591381,7.3590803,6.9092436
364,3,5.276918,7.376459,6.9092436
365,1,7.591381,7.355529,8.043735
365,2,5.276918,7.3428125,8.043735
365,3,9.119098,7.3750553,8.043735
366,1,5.276918,7.3541565,7.591381
366,2,9.119098,7.3344502,7.591381
366,3,7.9621186,7.3696566,7.591381
367,1,9.119098,7.3902373,5.276918
367,2,7.9621186,7.361093,5.276918
367,3,7.8583493,7.3688145,5.276918
368,1,7.9621186,7.3364887,9.119098
368,2,7.8583493,7.3258677,9.119098
368,3,8.629665,7.381729,9.119098
369,1,7.8583493,7.3339725,7.9621186
369,2,8.629665,7.321631,7.9621186
369,3,7.133436,7.3697295,7.9621186
370,1,8.629665,7.3312964,7.8583493
370,2,7.133436,7.3145533,7.8583493
370,3,9.608162,7.361624,7.8583493
371,1,7.133436,7.311068,8.629665
371,2,9.608162,7.290392,8.629665
371,3,7.7573833,7.353636,8.629665
372,1,9.608162,7.3190894,7.133436
372,2,7.7573833,7.291243,7.133436
372,3,6.564284,7.3435225,7.133436
373,1,7.7573833,7.2680655,9.608162
373,2,6.564284,7.248228,9.608162
373,3,6.8803334,7.3367147,9.608162
374,1,6.564284,7.2692475,7.7573833
374,2,6.8803334,7.23614,7.7573833
374,3,6.969323,7.3020563,7.7573833
375,1,6.8803334,7.2808914,6.564284
375,2,6.969323,7.245203,6.564284
375,3,8.016464,7.2856035,6.564284
376,1,6.969323,7.2687488,6.8803334
376,2,8.016464,7.2444735,6.8803334
376,3,7.4499054,7.2701073,6.8803334
377,1,8.016464,7.2604575,6.969323
377,2,7.4499054,7.2416806,6.969323
377,3,8.4556265,7.2783294,6.969323
378,1,7.4499054,7.260121,8.016464
378,2,8.4556265,7.2360587,8.016464
378,3,7.587257,7.322279,8.016464
379,1,8.4556265,7.270972,7.4499054
379,2,7.587257,7.251638,7.4499054
379,3,8.015761,7.3309975,7.4499054
380,1,7.587257,7.2574506,8.4556265
380,2,8.015761,7.23917,8.4556265
380,3,7.8325577,7.326593,8.4556265
381,1,8.015761,7.2687054,7.587257
381,2,7.8325577,7.247609,7.587257
381,3,9.025838,7.3239393,7.587257
382,1,7.8325577,7.265564,8.015761
382,2,9.025838,7.240975,8.015761
382,3,5.1098447,7.3202157,8.015761
383,1,9.025838,7.2579193,7.8325577
383,2,5.1098447,7.2291975,7.8325577
383,3,8.661707,7.2778025,7.8325577
384,1,5.1098447,7.2531223,9.025838
384,2,8.661707,7.2283893,9.025838
384,3,8.078459,7.3063145,9.025838
385,1,8.661707,7.3036513,5.1098447
385,2,8.078459,7.271795,5.1098447
385,3,7.7136636,7.3137655,5.1098447
386,1,8.078459,7.2762284,8.661707
386,2,7.7136636,7.250847,8.661707
386,3,5.451198,7.3372507,8.661707
387,1,7.7136636,7.2768464,8.078459
387,2,5.451198,7.2555275,8.078459
387,3,6.828961,7.3398952,8.078459
388,1,5.451198,7.2764206,7.7136636
388,2,6.828961,7.251935,7.7136636
388,3,7.8368735,7.3317304,7.7136636
389,1,6.828961,7.3247275,5.451198
389,2,7.8368735,7.30225,5.451198
389,3,8.270927,7.342261,5.451198
390,1,7.8368735,7.3222175,6.828961
390,2,8.270927,7.3092704,6.828961
390,3,5.068583,7.362788,6.828961
391,1,8.270927,7.3074217,7.8368735
391,2,5.068583,7.3045335,7.8368735
391,3,7.2726607,7.3696923,7.8368735
392,1,5.068583,7.300121,8.270927
392,2,7.2726607,7.299893,8.270927
392,3,0.20300454,7.3649073,8.270927
393,1,7.2726607,7.355619,5.068583
393,2,0.20300454,7.348013,5.068583
393,3,8.227011,7.3627105,5.068583
394,1,0.20300454,7.351846,7.2726607
394,2,8.227011,7.3473463,7.2726607
394,3,6.197264,7.381234,7.2726607
395,1,8.227011,7.4441795,0.20300454
395,2,6.197264,7.406685,0.20300454
395,3,2.5272439,7.383955,0.20300454
396,1,6.197264,7.3588657,8.227011
396,2,2.5272439,7.3601084,8.227011
396,3,8.738944,7.411917,8.227011
397,1,2.5272439,7.3743777,6.197264
397,2,8.738944,7.373523,6.197264
397,3,5.331164,7.4018116,6.197264
398,1,8.738944,7.425869,2.5272439
398,2,5.331164,7.4006915,2.5272439
398,3,5.3412237,7.404577,2.5272439
399,1,5.331164,7.3578777,8.738944
399,2,5.3412237,7.3623996,8.738944
399,3,6.4050565,7.412791,8.738944
400,1,5.3412237,7.3943863,5.331164
400,2,6.4050565,7.384061,5.331164
400,3,7.0654073,7.3995113,5.331164
401,1,6.4050565,7.40419,5.3412237
401,2,7.0654073,7.386255,5.3412237
401,3,7.0906696,7.4021316,5.3412237
402,1,7.0654073,7.3926334,6.4050565
402,2,7.0906696,7.3779593,6.4050565
402,3,7.612295,7.406283,6.4050565
403,1,7.0906696,7.38135,7.0654073
403,2,7.612295,7.37176,7.0654073
403,3,2.0829191,7.404745,7.0654073
404,1,7.612295,7.379598,7.0906696
404,2,2.0829191,7.370424,7.0906696
404,3,5.778803,7.399942,7.0906696
405,1,2.0829191,7.371934,7.612295
405,2,5.778803,7.364704,7.612295
405,3,7.199986,7.3958488,7.612295
406,1,5.778803,7.4464784,2.0829191
406,2,7.199986,7.408581,2.0829191
406,3,7.3602943,7.3891997,2.0829191
407,1,7.199986,7.4064236,5.778803
407,2,7.3602943,7.3818884,5.778803
407,3,6.666611,7.410789,5.778803
408,1,7.3602943,7.3773775,7.199986
408,2,6.666611,7.369199,7.199986
408,3,7.867356,7.4108415,7.199986
409,1,6.666611,7.3702173,7.3602943
409,2,7.867356,7.3671412,7.3602943
409,3,8.577925,7.403625,7.3602943
410,1,7.867356,7.382221,6.666611
410,2,8.577925,7.372935,6.666611
410,3,7.9008102,7.3965445,6.666611
411,1,8.577925,7.36844,7.867356
411,2,7.9008102,7.3628254,7.867356
411,3,8.090749,7.3950424,7.867356
412,1,7.9008102,7.3513274,8.577925
412,2,8.090749,7.3480997,8.577925
412,3,5.87631,7.3878393,8.577925
413,1,8.090749,7.353455,7.9008102
413,2,5.87631,7.3404427,7.9008102
413,3,7.812714,7.375321,7.9008102
414,1,5.87631,7.344861,8.090749
414,2,7.812714,7.324037,8.090749
414,3,10.143845,7.3662915,8.090749
415,1,7.812714,7.371139,5.87631
415,2,10.143845,7.3448462,5.87631
415,3,7.2481484,7.362199,5.87631
416,1,10.143845,7.3478107,7.812714
416,2,7.2481484,7.327349,7.812714
416,3,8.650824,7.3721395,7.812714
417,1,7.2481484,7.2952194,10.143845
417,2,8.650824,7.285701,10.143845
417,3,7.2875633,7.3642006,10.143845
418,1,8.650824,7.3110013,7.2481484
418,2,7.2875633,7.2854958,7.2481484
418,3,8.35062,7.341971,7.2481484
419,1,7.2875633,7.2822547,8.650824
419,2,8.35062,7.2532215,8.650824
419,3,8.541596,7.331056,8.650824
420,1,8.35062,7.2829666,7.2875633
420,2,8.541596,7.2489433,7.2875633
420,3,4.239985,7.311375,7.2875633
421,1,8.541596,7.263094,8.35062
421,2,4.239985,7.2317386,8.35062
421,3,9.069726,7.290399,8.35062
422,1,4.239985,7.2623515,8.541596
422,2,9.069726,7.230905,8.541596
422,3,7.3094816,7.2695875,8.541596
423,1,9.069726,7.288732,4.239985
423,2,7.3094816,7.258561,4.239985
423,3,7.4993815,7.266309,4.239985
424,1,7.3094816,7.244133,9.069726
424,2,7.4993815,7.22841,9.069726
424,3,6.942849,7.282029,9.069726
425,1,7.4993815,7.2481976,7.3094816
425,2,6.942849,7.230639,7.3094816
425,3,-0.6584103,7.285241,7.3094816
426,1,6.942849,7.2481565,7.4993815
426,2,-0.6584103,7.2301207,7.4993815
426,3,9.3926735,7.284278,7.4993815
427,1,-0.6584103,7.264191,6.942849
427,2,9.3926735,7.240125,6.942849
427,3,9.002246,7.3106427,6.942849
428,1,9.3926735,7.4113946,-0.6584103
428,2,9.002246,7.3748574,-0.6584103
428,3,9.207383,7.3491125,-0.6584103
429,1,9.002246,7.3057537,9.3926735
429,2,9.207383,7.3255215,9.3926735
429,3,6.796032,7.3983316,9.3926735
430,1,9.207383,7.3034296,9.002246
430,2,6.796032,7.332033,9.002246
430,3,9.16817,7.3860126,9.002246
431,1,6.796032,7.3000712,9.207383
431,2,9.16817,7.31589,9.207383
431,3,6.2627625,7.3650627,9.207383
432,1,9.16817,7.3442025,6.796032
432,2,6.2627625,7.3367696,6.796032
432,3,5.4764833,7.3543806,6.796032
433,1,6.2627625,7.321233,9.16817
433,2,5.4764833,7.3013206,9.16817
433,3,10.068936,7.356032,9.16817
434,1,5.4764833,7.344832,6.2627625
434,2,10.068936,7.3141713,6.2627625
434,3,8.21298,7.3451915,6.2627625
435,1,10.068936,7.3659916,5.4764833
435,2,8.21298,7.3368254,5.4764833
435,3,6.8782005,7.357348,5.4764833
436,1,8.21298,7.2978296,10.068936
436,2,6.8782005,7.285201,10.068936
436,3,6.1189446,7.368888,10.068936
437,1,6.8782005,7.2939262,8.21298
437,2,6.1189446,7.2768216,8.21298
437,3,7.726682,7.349636,8.21298
438,1,6.1189446,7.3095264,6.8782005
438,2,7.726682,7.285132,6.8782005
438,3,5.2039924,7.33989,6.8782005
439,1,7.726682,7.3312,6.1189446
439,2,5.2039924,7.3072557,6.1189446
439,3,6.4780746,7.347339,6.1189446
440,1,5.2039924,7.3114123,7.726682
440,2,6.4780746,7.295708,7.726682
440,3,4.9785347,7.360031,7.726682
441,1,6.4780746,7.3516755,5.2039924
441,2,4.9785347,7.3366,5.2039924
441,3,7.1712155,7.365096,5.2039924
442,1,4.9785347,7.350489,6.4780746
442,2,7.1712155,7.3414435,6.4780746
442,3,8.974132,7.3815374,6.4780746
443,1,7.1712155,7.3783007,4.9785347
443,2,8.974132,7.3642235,4.9785347
443,3,6.116603,7.387721,4.9785347
444,1,8.974132,7.3147774,7.1712155
444,2,6.116603,7.328571,7.1712155
444,3,7.642344,7.38792,7.1712155
445,1,6.116603,7.3243313,8.974132
445,2,7.642344,7.342902,8.974132
445,3,6.2263947,7.3935223,8.974132
446,1,7.642344,7.3760786,6.116603
446,2,6.2263947,7.3717065,6.116603
446,3,2.2142897,7.3827567,6.116603
447,1,6.2263947,7.36867,7.642344
447,2,2.2142897,7.362572,7.642344
447,3,6.680964,7.387187,7.642344
448,1,2.2142897,7.389297,6.2263947
448,2,6.680964,7.3726144,6.2263947
448,3,7.819029,7.3842225,6.2263947
449,1,6.680964,7.446213,2.2142897
449,2,7.819029,7.4051194,2.2142897
449,3,8.10397,7.3892083,2.2142897
450,1,7.819029,7.390813,6.680964
450,2,8.10397,7.373254,6.680964
450,3,4.83142,7.410294,6.680964
451,1,8.10397,7.362488,7.819029
451,2,4.83142,7.3628263,7.819029
451,3,7.245418,7.4069633,7.819029
452,1,4.83142,7.3539524,8.10397
452,2,7.245418,7.3588023,8.10397
452,3,5.166431,7.3975797,8.10397
453,1,7.245418,7.406609,4.83142
453,2,5.166431,7.3874702,4.83142
453,3,7.349743,7.3867493,4.83142
454,1,5.166431,7.3850904,7.245418
454,2,7.349743,7.371605,7.245418
454,3,8.286882,7.396961,7.245418
455,1,7.349743,7.4088383,5.166431
455,2,8.286882,7.385529,5.166431
455,3,8.653222,7.3947153,5.166431
456,1,8.286882,7.381468,7.349743
456,2,8.653222,7.369828,7.349743
456,3,5.3259497,7.4021072,7.349743
